Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
35,Female,3,Marketing Manager,8.0,80000.0,Canada,Asian,0
31,Male,0,Sales Associate,3.0,50000.0,Australia,White,0
45,Male,2,Marketing Manager,13.0,130000.0,USA,African American,0
27,Male,3,Marketing Manager,4.0,55000.0,UK,Welsh,0
31,Male,0,Sales Associate,3.0,50000.0,Canada,Asian,0
27,Male,3,Marketing Manager,4.0,55000.0,Australia,White,0
31,Male,0,Sales Associate,3.0,50000.0,UK,White,0
45,Male,2,Marketing Manager,13.0,130000.0,USA,White,0
27,Male,3,Marketing Manager,4.0,55000.0,China,Korean,0
31,Male,0,Sales Associate,3.0,50000.0,China,White,0
27,Male,3,Marketing Manager,4.0,55000.0,USA,Hispanic,0
31,Male,0,Sales Associate,3.0,50000.0,USA,White,0
45,Male,2,Marketing Manager,13.0,130000.0,China,Korean,0
38,Male,2,Marketing Manager,12.0,120000.0,UK,White,0
25,Male,0,Sales Associate,1.0,35000.0,Australia,Australian,0
51,Male,3,Marketing Manager,19.0,190000.0,Canada,White,0
28,Male,3,Marketing Manager,4.0,55000.0,Canada,White,0
26,Female,0,Sales Associate,1.0,35000.0,USA,White,0
36,Female,3,Marketing Manager,9.0,95000.0,Australia,White,0
32,Male,0,Sales Associate,3.0,50000.0,USA,Asian,0
46,Male,2,Marketing Manager,14.0,140000.0,USA,Asian,0
28,Male,3,Marketing Manager,4.0,55000.0,Australia,Asian,0
26,Female,0,Sales Associate,1.0,35000.0,Australia,Australian,0
36,Female,3,Marketing Manager,9.0,95000.0,USA,African American,0
32,Male,0,Sales Associate,3.0,50000.0,UK,Mixed,0
46,Male,2,Marketing Manager,14.0,140000.0,UK,Asian,0
28,Male,3,Marketing Manager,4.0,55000.0,USA,Hispanic,0
26,Female,0,Sales Associate,1.0,35000.0,USA,African American,0
36,Female,3,Marketing Manager,9.0,95000.0,USA,White,0
32,Male,0,Sales Associate,3.0,50000.0,UK,White,0
46,Male,2,Marketing Manager,14.0,140000.0,Australia,Asian,0
28,Male,3,Marketing Manager,4.0,55000.0,Canada,Asian,0
26,Female,0,Sales Associate,1.0,35000.0,USA,Hispanic,0
36,Female,3,Marketing Manager,9.0,95000.0,China,Chinese,0
32,Male,0,Sales Associate,3.0,50000.0,Australia,Australian,0
46,Male,2,Marketing Manager,14.0,140000.0,China,Korean,0
